ACCIDENT_TIME,DAY_OF_WEEK,LONGITUDE,LATITUDE,Suburbs,TOTAL_PERSONS,ACCIDENT_TYPE
09.00.00,Sunday,144.95178,-37.84932,PORT PHILLIP,2,Collision with vehicle
07.45.00,Sunday,145.28562,-37.86265,KNOX,2,Collision with vehicle
19.15.00,Thursday,145.08263,-37.80342,BOROONDARA,2,Collision with vehicle
20.10.00,Wednesday,145.1202,-37.98795,KINGSTON,3,Collision with vehicle
21.45.00,Thursday,144.57481,-37.70432,MELTON,3,Collision with vehicle
21.10.00,Thursday,145.76824,-38.11111,BAW BAW,3,Collision with vehicle
18.24.00,Tuesday,144.90917,-38.3571,MORNINGTON PENINSULA,2,Collision with vehicle
02.00.00,Thursday,142.48376,-38.37276,WARRNAMBOOL,1,Collision with a fixed object
21.45.00,Friday,144.8882,-38.3981,MORNINGTON PENINSULA,3,Collision with vehicle
19.44.00,Tuesday,144.81136,-37.72569,BRIMBANK,3,Collision with vehicle
19.50.00,Tuesday,145.03116,-37.79468,BOROONDARA,3,Collision with vehicle
20.25.00,Tuesday,145.04941,-37.95716,KINGSTON,4,Collision with vehicle
18.39.00,Monday,145.09299,-37.865,BOROONDARA,2,Collision with vehicle
18.40.00,Tuesday,144.35496,-38.09918,GEELONG,2,Collision with vehicle
21.30.00,Tuesday,145.12797,-37.86729,MONASH,2,Struck Pedestrian
00.30.00,Wednesday,145.19366,-37.81637,WHITEHORSE,5,Collision with vehicle
21.55.00,Monday,145.37835,-36.51595,SHEPPARTON,3,Collision with vehicle
18.00.00,Monday,145.18315,-38.08591,FRANKSTON,2,Collision with vehicle
17.50.00,Friday,144.84803,-37.74118,BRIMBANK,2,No collision and no object struck
20.15.00,Monday,144.72715,-37.56666,HUME,3,Collision with vehicle
20.50.00,Sunday,145.24234,-37.93934,KNOX,1,Collision with a fixed object
19.25.00,Monday,144.93143,-37.65044,HUME,4,Vehicle overturned (no collision)
22.20.00,Monday,145.04893,-37.93106,GLEN EIRA,2,Collision with vehicle
18.32.00,Friday,145.05743,-37.95608,KINGSTON,2,Collision with vehicle
19.45.00,Friday,145.68426,-37.77314,YARRA RANGES,1,collision with some other object
08.10.00,Sunday,144.94175,-37.78907,MELBOURNE,2,Collision with vehicle
20.35.00,Sunday,144.73939,-37.72635,MELTON,1,No collision and no object struck
19.10.00,Sunday,145.41581,-36.36839,SHEPPARTON,2,Collision with vehicle
21.25.00,Tuesday,144.26442,-36.7692,BENDIGO,3,Collision with vehicle
19.58.00,Thursday,143.00818,-35.05603,SWAN HILL,3,Collision with vehicle
23.45.00,Sunday,147.85744,-37.82215,EAST GIPPSLAND,2,Fall from or in moving vehicle
08.30.00,Sunday,144.97337,-37.82013,MELBOURNE,1,Collision with vehicle
20.00.00,Sunday,146.61016,-37.61438,WELLINGTON,4,Collision with a fixed object
06.00.00,Saturday,146.85796,-36.25484,INDIGO,1,Struck animal
16.45.00,Friday,145.19017,-37.85751,WHITEHORSE,1,No collision and no object struck
23.20.00,Thursday,145.41446,-35.99919,MOIRA,1,Collision with a fixed object
23.00.00,Tuesday,144.32437,-38.32295,SURF COAST,2,Collision with vehicle
00.45.00,Friday,144.98966,-37.87213,PORT PHILLIP,2,Struck Pedestrian
19.00.00,Thursday,144.85983,-37.81383,MARIBYRNONG,2,Collision with vehicle
22.10.00,Monday,145.2931,-38.09649,CASEY,7,Collision with vehicle
22.38.00,Wednesday,144.96654,-37.81549,MELBOURNE,2,Struck Pedestrian
20.00.00,Monday,144.96154,-37.75513,MORELAND,3,No collision and no object struck
23.00.00,Tuesday,145.00492,-37.89663,BAYSIDE,3,Collision with vehicle
22.00.00,Friday,144.33407,-38.13358,GEELONG,3,Collision with vehicle
18.05.00,Monday,145.07458,-37.7081,BANYULE,1,Vehicle overturned (no collision)
21.45.00,Thursday,144.99385,-37.79593,YARRA,3,Collision with vehicle
17.45.00,Saturday,144.93727,-37.77403,MORELAND,2,Collision with vehicle
21.05.00,Friday,144.95752,-37.75466,MORELAND,2,Collision with vehicle
20.38.00,Wednesday,144.92859,-37.60656,HUME,3,Collision with vehicle
20.30.00,Wednesday,144.89778,-37.82917,HOBSONS BAY,2,Collision with vehicle
00.30.00,Wednesday,144.98962,-37.79951,YARRA,1,Collision with vehicle
22.54.00,Wednesday,145.84996,-38.44598,SOUTH GIPPSLAND,1,Collision with a fixed object
21.40.00,Wednesday,144.88572,-37.69617,HUME,2,Struck Pedestrian
01.10.00,Thursday,145.73611,-38.09102,CARDINIA,1,Collision with a fixed object
19.20.00,Tuesday,145.6405,-37.71214,YARRA RANGES,1,Collision with a fixed object
20.00.00,Monday,143.72617,-38.66535,COLAC OTWAY,1,Collision with a fixed object
05.07.00,Monday,144.95503,-37.79965,MELBOURNE,2,Collision with vehicle
20.41.00,Tuesday,144.92782,-37.61902,HUME,2,Vehicle overturned (no collision)
23.00.00,Tuesday,143.85364,-37.56798,BALLARAT,6,Collision with vehicle
03.00.00,Tuesday,145.18856,-37.9617,DANDENONG,1,Collision with a fixed object
23.45.00,Tuesday,144.38917,-38.2954,GEELONG,3,Collision with a fixed object
23.00.00,Monday,145.04773,-37.21972,MITCHELL,1,Vehicle overturned (no collision)
23.00.00,Tuesday,144.77856,-37.85637,HOBSONS BAY,2,Collision with a fixed object
18.05.00,Sunday,145.16712,-37.97142,DANDENONG,2,Collision with vehicle
19.30.00,Sunday,144.9903,-37.73658,DAREBIN,2,Struck Pedestrian
18.30.00,Monday,144.87217,-37.43655,MACEDON RANGES,1,Collision with a fixed object
08.38.00,Sunday,144.35791,-38.15343,GEELONG,5,Collision with vehicle
18.33.00,Monday,144.71934,-37.27084,MACEDON RANGES,3,Collision with vehicle
19.10.00,Monday,144.7422,-37.90487,WYNDHAM,2,Collision with vehicle
19.45.00,Monday,144.76186,-37.85513,WYNDHAM,4,Collision with vehicle
19.00.00,Monday,145.2442,-37.93525,KNOX,2,Collision with vehicle
18.10.00,Monday,145.22249,-37.73537,NILLUMBIK,3,Collision with vehicle
18.00.00,Wednesday,145.01298,-37.82734,YARRA,5,Collision with vehicle
01.35.00,Tuesday,145.01153,-37.86023,STONNINGTON,1,Collision with a fixed object
05.00.00,Monday,144.78727,-37.79507,BRIMBANK,2,Collision with vehicle
16.15.00,Friday,144.99944,-37.86952,GLEN EIRA,5,Collision with vehicle
16.10.00,Friday,145.08869,-37.90715,MONASH,2,Collision with vehicle
16.20.00,Friday,145.00243,-37.68627,WHITTLESEA,6,Collision with vehicle
17.35.00,Friday,144.95589,-37.80587,MELBOURNE,2,Collision with vehicle
16.52.00,Friday,144.96095,-37.81044,MELBOURNE,2,Struck Pedestrian
20.53.00,Friday,145.00717,-37.87805,GLEN EIRA,2,Collision with vehicle
21.17.00,Friday,145.31623,-37.75845,YARRA RANGES,2,Struck Pedestrian
20.15.00,Tuesday,143.81629,-37.55466,BALLARAT,4,Collision with vehicle
20.00.00,Tuesday,145.117,-38.25044,MORNINGTON PENINSULA,1,Vehicle overturned (no collision)
18.00.00,Tuesday,145.101,-38.00935,KINGSTON,1,No collision and no object struck
19.41.00,Saturday,145.26405,-37.97937,CASEY,2,Collision with vehicle
20.30.00,Saturday,144.28041,-36.75879,BENDIGO,1,Vehicle overturned (no collision)
18.20.00,Tuesday,144.96047,-37.83555,PORT PHILLIP,2,Collision with vehicle
17.40.00,Friday,144.9663,-37.80888,MELBOURNE,3,Collision with vehicle
17.30.00,Saturday,144.99709,-37.88172,GLEN EIRA,1,Collision with vehicle
23.30.00,Friday,144.82252,-37.84862,HOBSONS BAY,3,Collision with vehicle
02.45.00,Saturday,144.97696,-37.79818,YARRA,3,Struck Pedestrian
00.12.00,Saturday,143.56093,-38.33593,COLAC OTWAY,1,Collision with a fixed object
02.50.00,Saturday,144.97475,-37.79869,MELBOURNE,1,Collision with a fixed object
23.30.00,Friday,145.1872,-37.96665,DANDENONG,2,Collision with vehicle
01.19.00,Saturday,144.67655,-37.81034,WYNDHAM,1,Collision with a fixed object
07.15.00,Saturday,144.65338,-37.87804,WYNDHAM,2,Collision with vehicle
23.45.00,Friday,143.87603,-36.67737,LODDON,2,Collision with a fixed object
22.00.00,Friday,143.81398,-36.54069,LODDON,2,Collision with a fixed object
18.30.00,Tuesday,145.04514,-37.82193,BOROONDARA,2,Collision with vehicle
18.34.00,Friday,145.0189,-37.77438,DAREBIN,2,Collision with vehicle
22.00.00,Friday,145.03385,-37.66117,WHITTLESEA,3,Collision with vehicle
00.10.00,Saturday,145.11137,-37.77327,MANNINGHAM,2,Collision with a fixed object
05.20.00,Friday,144.70469,-37.87972,WYNDHAM,1,Collision with a fixed object
18.15.00,Wednesday,144.94445,-37.761,MORELAND,4,Collision with vehicle
19.15.00,Sunday,144.75703,-37.77638,BRIMBANK,1,No collision and no object struck
06.30.00,Saturday,145.48876,-37.83671,YARRA RANGES,10,Collision with a fixed object
07.30.00,Sunday,145.11988,-37.81443,WHITEHORSE,2,Collision with vehicle
21.15.00,Tuesday,144.93759,-37.75577,MORELAND,2,Collision with vehicle
16.30.00,Sunday,144.16468,-38.29686,SURF COAST,1,No collision and no object struck
18.20.00,Thursday,145.05734,-37.74984,BANYULE,4,Collision with vehicle
09.30.00,Sunday,145.12082,-37.5112,WHITTLESEA,4,Collision with vehicle
19.05.00,Sunday,145.02771,-37.86614,STONNINGTON,2,Collision with vehicle
08.40.00,Sunday,144.35948,-38.08335,GEELONG,4,Collision with vehicle
18.00.00,Friday,145.14994,-37.83207,WHITEHORSE,2,Collision with vehicle
20.40.00,Friday,145.06027,-37.8126,BOROONDARA,1,Vehicle overturned (no collision)
16.30.00,Friday,145.18014,-38.30616,MORNINGTON PENINSULA,1,Vehicle overturned (no collision)
19.00.00,Wednesday,145.15786,-37.82426,WHITEHORSE,1,Collision with vehicle
19.00.00,Tuesday,145.35411,-37.61625,NILLUMBIK,1,Collision with a fixed object
16.15.00,Sunday,144.92859,-37.60656,HUME,5,Collision with vehicle
18.20.00,Sunday,145.61649,-38.46041,BASS COAST,1,Collision with a fixed object
17.10.00,Sunday,144.92006,-37.78616,MELBOURNE,2,Collision with vehicle
16.30.00,Sunday,144.84505,-37.85008,HOBSONS BAY,2,Collision with vehicle
17.45.00,Sunday,145.27362,-38.00498,CASEY,4,Collision with vehicle
22.10.00,Sunday,145.2576,-37.97722,CASEY,2,Struck Pedestrian
02.30.00,Monday,145.12694,-38.22633,MORNINGTON PENINSULA,2,Collision with vehicle
04.30.00,Sunday,144.94939,-37.80928,MELBOURNE,5,Collision with vehicle
07.51.00,Sunday,145.0306,-37.76657,DAREBIN,3,Collision with vehicle
09.30.00,Sunday,145.17313,-37.17211,MITCHELL,1,collision with some other object
23.10.00,Sunday,145.26917,-37.48118,MURRINDINDI,1,Collision with a fixed object
20.53.00,Friday,145.18532,-37.57126,NILLUMBIK,1,Collision with a fixed object
01.00.00,Friday,144.96027,-37.77723,MORELAND,2,Collision with vehicle
18.00.00,Tuesday,144.68948,-37.84194,WYNDHAM,5,Collision with vehicle
18.40.00,Thursday,145.95034,-38.15441,BAW BAW,1,Vehicle overturned (no collision)
16.30.00,Friday,144.96136,-37.81032,MELBOURNE,2,Struck Pedestrian
18.16.00,Wednesday,145.03106,-37.67298,WHITTLESEA,3,Collision with vehicle
22.59.00,Wednesday,144.88368,-37.56283,HUME,1,Collision with a fixed object
02.00.00,Wednesday,145.38055,-37.80994,YARRA RANGES,2,Collision with a fixed object
01.00.00,Friday,143.88899,-38.62996,COLAC OTWAY,2,Collision with a fixed object
19.30.00,Wednesday,146.09441,-38.53443,SOUTH GIPPSLAND,1,Collision with a fixed object
20.01.00,Sunday,145.10233,-38.16355,FRANKSTON,1,Collision with a fixed object
18.50.00,Monday,144.87991,-37.7977,MARIBYRNONG,2,Collision with vehicle
21.30.00,Friday,145.15294,-37.87118,MONASH,1,Collision with vehicle
07.40.00,Saturday,144.69163,-37.90849,WYNDHAM,5,Collision with a fixed object
15.10.00,Saturday,143.02062,-38.21579,CORANGAMITE,2,Collision with a fixed object
16.00.00,Saturday,146.36831,-36.76126,WANGARATTA,1,collision with some other object
22.25.00,Sunday,144.99283,-37.8547,STONNINGTON,2,Struck Pedestrian
16.18.00,Saturday,144.92374,-37.68938,HUME,4,Collision with vehicle
18.16.00,Saturday,145.22775,-37.85921,KNOX,1,Collision with vehicle
17.00.00,Saturday,144.97973,-37.84772,MELBOURNE,2,Struck Pedestrian
20.46.00,Saturday,144.9194,-37.68239,HUME,2,Struck Pedestrian
20.30.00,Thursday,144.32804,-38.12195,GEELONG,2,Collision with vehicle
23.20.00,Thursday,145.30752,-37.93522,YARRA RANGES,1,Collision with a fixed object
22.55.00,Thursday,145.26953,-37.81138,MAROONDAH,1,Collision with a fixed object
22.45.00,Thursday,145.24364,-38.02667,DANDENONG,3,Collision with vehicle
00.40.00,Friday,144.98759,-37.90817,BAYSIDE,2,Collision with a fixed object
01.39.00,Friday,145.02704,-37.63346,WHITTLESEA,3,Collision with vehicle
06.00.00,Friday,145.07216,-37.64975,WHITTLESEA,2,Collision with vehicle
18.07.00,Wednesday,145.0557,-37.96541,KINGSTON,2,Collision with vehicle
18.00.00,Tuesday,144.95236,-37.79753,MELBOURNE,3,Collision with vehicle
18.35.00,Tuesday,144.92646,-37.7581,MOONEE VALLEY,2,Collision with vehicle
18.55.00,Wednesday,144.96263,-37.71679,MORELAND,2,Collision with vehicle
18.30.00,Wednesday,145.18551,-38.17997,FRANKSTON,3,Collision with vehicle
20.57.00,Sunday,145.34684,-37.75683,YARRA RANGES,2,Collision with vehicle
18.50.00,Saturday,143.61521,-38.57608,COLAC OTWAY,4,Collision with vehicle
18.00.00,Monday,144.961,-37.82271,MELBOURNE,2,Struck Pedestrian
20.00.00,Monday,144.70445,-37.90038,WYNDHAM,2,Collision with vehicle
17.20.00,Sunday,147.09403,-36.2498,INDIGO,2,Collision with a fixed object
05.40.00,Monday,144.75567,-37.77491,BRIMBANK,2,Collision with vehicle
21.45.00,Saturday,146.39366,-36.06612,INDIGO,3,Collision with a fixed object
21.55.00,Saturday,144.98278,-37.79346,YARRA,2,Collision with vehicle
16.35.00,Saturday,144.93782,-37.66557,HUME,3,Struck Pedestrian
23.25.00,Saturday,144.92604,-37.7294,MORELAND,1,Collision with vehicle
22.15.00,Saturday,143.05034,-38.52686,CORANGAMITE,1,Vehicle overturned (no collision)
23.40.00,Saturday,145.10046,-37.94189,KINGSTON,1,Collision with vehicle
03.00.00,Saturday,144.88069,-38.36247,MORNINGTON PENINSULA,1,Collision with a fixed object
01.57.00,Sunday,144.67559,-37.73623,MELTON,5,Collision with vehicle
08.00.00,Sunday,145.27876,-37.85409,KNOX,2,Collision with vehicle
18.40.00,Saturday,145.26555,-38.1024,CASEY,2,Collision with vehicle
16.00.00,Saturday,145.176,-37.81846,WHITEHORSE,3,Collision with vehicle
21.00.00,Wednesday,144.3724,-38.1528,GEELONG,2,Collision with vehicle
19.55.00,Thursday,143.89404,-37.56701,BALLARAT,2,Collision with vehicle
16.12.00,Friday,144.89029,-37.78704,MARIBYRNONG,5,Collision with vehicle
00.50.00,Thursday,144.5692,-37.61709,MELTON,1,Collision with a fixed object
22.00.00,Wednesday,145.56403,-37.99774,CARDINIA,1,Collision with a fixed object
06.00.00,Wednesday,144.64034,-37.88749,WYNDHAM,2,Collision with vehicle
20.00.00,Monday,144.81544,-37.76459,BRIMBANK,4,Collision with vehicle
23.45.00,Sunday,143.8416,-37.5328,BALLARAT,1,No collision and no object struck
23.05.00,Monday,144.89229,-37.84511,HOBSONS BAY,3,Collision with vehicle
20.40.00,Thursday,145.2691,-38.09386,CASEY,1,Collision with a fixed object
20.00.00,Wednesday,144.66034,-37.90267,WYNDHAM,2,Collision with vehicle
18.15.00,Monday,144.98746,-37.81319,MELBOURNE,2,Collision with vehicle
09.20.00,Sunday,144.91709,-37.74667,MOONEE VALLEY,2,Collision with vehicle
09.20.00,Sunday,146.91471,-36.14018,WODONGA,1,Vehicle overturned (no collision)
06.30.00,Sunday,147.20439,-38.18499,WELLINGTON,1,Collision with a fixed object
08.05.00,Sunday,144.95994,-37.80634,MELBOURNE,2,Collision with vehicle
07.21.00,Sunday,144.35445,-38.15476,GEELONG,1,Collision with a fixed object
17.05.00,Friday,145.24316,-37.60809,NILLUMBIK,1,Collision with a fixed object
21.45.00,Monday,145.86753,-38.05934,BAW BAW,1,Collision with a fixed object
16.00.00,Friday,144.70018,-37.88477,WYNDHAM,2,Collision with vehicle
16.15.00,Sunday,147.59737,-37.821,EAST GIPPSLAND,4,Collision with vehicle
18.37.00,Sunday,144.74161,-37.72957,MELTON,2,Collision with vehicle
17.00.00,Sunday,144.3859,-37.77017,MOORABOOL,1,Collision with a fixed object
18.30.00,Sunday,144.96259,-37.7643,MORELAND,2,Collision with vehicle
19.00.00,Sunday,145.57058,-38.49894,BASS COAST,1,Vehicle overturned (no collision)
22.27.00,Friday,144.92225,-37.71947,MORELAND,2,Collision with vehicle
17.58.00,Sunday,145.02092,-37.71502,DAREBIN,1,Collision with vehicle
22.45.00,Sunday,145.22924,-37.94632,KNOX,3,Collision with vehicle
21.10.00,Tuesday,144.69776,-36.1003,CAMPASPE,1,Collision with a fixed object
16.46.00,Friday,144.63522,-37.92027,WYNDHAM,2,Collision with vehicle
17.30.00,Friday,145.24769,-38.10875,CASEY,5,Collision with vehicle
18.00.00,Friday,145.00988,-37.86375,PORT PHILLIP,2,Struck Pedestrian
17.00.00,Friday,144.97729,-37.81206,MELBOURNE,2,Struck Pedestrian
18.30.00,Friday,145.05601,-37.69753,WHITTLESEA,2,Collision with vehicle
19.20.00,Friday,144.75473,-37.69388,BRIMBANK,2,Collision with vehicle
18.05.00,Friday,145.02028,-37.82082,BOROONDARA,1,Collision with a fixed object
16.05.00,Friday,145.03152,-37.82216,BOROONDARA,2,Struck Pedestrian
22.14.00,Saturday,143.26466,-35.47188,SWAN HILL,1,Vehicle overturned (no collision)
19.00.00,Thursday,145.03233,-37.91769,GLEN EIRA,4,Collision with vehicle
19.00.00,Thursday,145.03945,-37.87554,GLEN EIRA,2,Collision with vehicle
18.22.00,Thursday,145.07509,-37.96231,KINGSTON,1,Collision with vehicle
21.10.00,Monday,144.49385,-37.63385,MOORABOOL,2,Struck animal
21.30.00,Sunday,144.8718,-37.70274,HUME,2,Struck Pedestrian
21.20.00,Sunday,145.14956,-37.96575,DANDENONG,2,Struck Pedestrian
04.08.00,Sunday,145.22145,-37.69625,NILLUMBIK,1,Collision with a fixed object
01.30.00,Monday,144.97256,-37.86251,PORT PHILLIP,3,Struck Pedestrian
18.00.00,Wednesday,145.07645,-37.99352,KINGSTON,2,Struck Pedestrian
04.50.00,Monday,144.91652,-37.69459,MORELAND,2,Collision with vehicle
18.00.00,Friday,145.33048,-38.10203,CASEY,6,Collision with vehicle
19.30.00,Wednesday,145.27644,-38.08224,CASEY,2,Collision with vehicle
23.45.00,Friday,145.88765,-38.18074,BAW BAW,1,Collision with a fixed object
22.20.00,Friday,142.17568,-34.2396,MILDURA,2,Collision with vehicle
23.44.00,Friday,143.34014,-35.39746,SWAN HILL,1,Collision with a fixed object
03.40.00,Friday,146.19608,-36.63757,BENALLA,1,Struck animal
04.25.00,Saturday,144.95415,-37.81907,MELBOURNE,3,Collision with vehicle
01.35.00,Saturday,147.62685,-37.87978,EAST GIPPSLAND,2,Collision with a fixed object
19.10.00,Friday,145.06463,-37.75603,BANYULE,3,Struck Pedestrian
04.03.00,Saturday,145.13144,-37.85756,MONASH,4,Collision with vehicle
07.00.00,Saturday,144.91967,-37.76658,MOONEE VALLEY,2,Struck Pedestrian
19.17.00,Wednesday,145.06489,-37.98286,KINGSTON,3,Struck Pedestrian
20.00.00,Tuesday,145.01738,-37.7834,DAREBIN,2,No collision and no object struck
22.40.00,Thursday,144.97049,-37.79748,MELBOURNE,2,Collision with vehicle
14.00.00,Saturday,144.99301,-38.37529,MORNINGTON PENINSULA,1,No collision and no object struck
18.00.00,Tuesday,144.72166,-37.8519,WYNDHAM,2,Collision with vehicle
16.00.00,Friday,144.90852,-37.76807,MOONEE VALLEY,2,Collision with vehicle
19.07.00,Monday,145.33217,-37.7845,YARRA RANGES,2,Collision with vehicle
09.00.00,Sunday,144.03835,-37.7041,MOORABOOL,1,No collision and no object struck
18.05.00,Monday,144.3341,-38.12048,GEELONG,2,Collision with vehicle
18.20.00,Monday,145.33421,-37.75706,YARRA RANGES,2,Collision with vehicle
19.00.00,Wednesday,145.05438,-38.35529,MORNINGTON PENINSULA,2,Vehicle overturned (no collision)
20.30.00,Monday,145.17761,-37.91691,MONASH,2,Struck Pedestrian
18.00.00,Thursday,145.2107,-37.94745,DANDENONG,2,Collision with vehicle
19.10.00,Thursday,145.03905,-37.84469,STONNINGTON,2,Collision with vehicle
18.30.00,Tuesday,145.11967,-37.90968,MONASH,3,Collision with vehicle
17.45.00,Sunday,145.47107,-38.08936,CARDINIA,2,Collision with vehicle
22.15.00,Tuesday,144.69911,-37.97292,WYNDHAM,1,Collision with a fixed object
04.00.00,Wednesday,144.3266,-38.1798,GEELONG,2,Collision with vehicle
21.04.00,Tuesday,144.67251,-37.84051,WYNDHAM,2,Collision with vehicle
04.57.00,Wednesday,144.6587,-37.72791,MELTON,5,Collision with vehicle
02.45.00,Sunday,144.99299,-37.79985,YARRA,11,Collision with vehicle
18.34.00,Monday,145.0142,-37.67834,WHITTLESEA,3,Collision with vehicle
18.00.00,Monday,142.50374,-38.35726,WARRNAMBOOL,4,Collision with vehicle
22.10.00,Sunday,145.08863,-37.59977,WHITTLESEA,1,No collision and no object struck
20.00.00,Sunday,145.22465,-37.99593,DANDENONG,3,Collision with vehicle
14.15.00,Saturday,145.25175,-38.11348,CASEY,2,Collision with vehicle
